name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk)
Asus ROG Zephyrus G14,319,130500,249750,180000,3,4,asus-rog-zephyrus-g14-17,1863
Asus ROG Zephyrus G14,774,127500,236250,170625,3,5,asus-rog-zephyrus-g14-18,1864
Asus ROG Zephyrus G14,327,145500,243000,176250,5,3,asus-rog-zephyrus-g14-19,1865
Asus ROG Zephyrus G14,616,144000,249750,166875,3,3,asus-rog-zephyrus-g14-20,1866
Asus ROG Zephyrus G14,489,136500,249750,166875,1,5,asus-rog-zephyrus-g14-21,1867
Asus ROG Zephyrus G14,54,136500,245250,163125,5,2,asus-rog-zephyrus-g14-22,1868
Asus ROG Zephyrus G14,420,144000,229500,181875,5,2,asus-rog-zephyrus-g14-23,1869
Asus ROG Zephyrus G14,385,148500,256500,172500,4,2,asus-rog-zephyrus-g14-24,1870
Asus ROG Zephyrus G14,258,142500,240750,163125,1,2,asus-rog-zephyrus-g14-25,1871
Asus ROG Zephyrus G14,694,144000,238500,185625,4,3,asus-rog-zephyrus-g14-26,1872
Asus ROG Zephyrus G14,588,132000,238500,180000,4,3,asus-rog-zephyrus-g14-27,1873
Acer Predator Helios 300,991,112800,185400,133500,2,0,acer-predator-helios-300-0,1874
Acer Predator Helios 300,746,112800,207000,136500,3,2,acer-predator-helios-300-1,1875
Acer Predator Helios 300,78,103200,183600,136500,4,3,acer-predator-helios-300-2,1876
Acer Predator Helios 300,346,115200,187200,147000,2,1,acer-predator-helios-300-3,1877
Acer Predator Helios 300,168,111600,189000,148500,2,5,acer-predator-helios-300-4,1878
Acer Predator Helios 300,27,116400,189000,127500,5,2,acer-predator-helios-300-5,1879
Acer Predator Helios 300,73,111600,198000,133500,5,3,acer-predator-helios-300-6,1880
Acer Predator Helios 300,741,115200,199800,142500,3,2,acer-predator-helios-300-7,1881
Acer Predator Helios 300,692,110400,192600,142500,1,5,acer-predator-helios-300-8,1882
Acer Predator Helios 300,364,105600,181800,142500,5,5,acer-predator-helios-300-9,1883
Acer Predator Helios 300,963,114000,192600,148500,3,4,acer-predator-helios-300-10,1884
Acer Predator Helios 300,309,117600,192600,132000,1,2,acer-predator-helios-300-11,1885
Acer Predator Helios 300,407,116400,194400,138000,2,2,acer-predator-helios-300-12,1886
Acer Predator Helios 300,591,109200,194400,135000,5,3,acer-predator-helios-300-13,1887
Acer Predator Helios 300,717,103200,187200,145500,5,3,acer-predator-helios-300-14,1888
Acer Predator Helios 300,103,117600,181800,129000,3,4,acer-predator-helios-300-15,1889
Acer Predator Helios 300,495,102000,192600,132000,4,3,acer-predator-helios-300-16,1890
Acer Predator Helios 300,861,114000,190800,144000,4,5,acer-predator-helios-300-17,1891
Acer Predator Helios 300,802,117600,199800,148500,4,2,acer-predator-helios-300-18,1892
Acer Predator Helios 300,393,104400,196200,127500,3,4,acer-predator-helios-300-19,1893
HP Pavilion 15,733,42500,85500,60625,2,1,hp-pavilion-15-0,1894
HP Pavilion 15,476,46500,78750,61875,1,3,hp-pavilion-15-1,1895
HP Pavilion 15,778,45000,79500,59375,4,3,hp-pavilion-15-2,1896
HP Pavilion 15,949,42500,86250,61250,1,0,hp-pavilion-15-3,1897
HP Pavilion 15,705,48500,86250,60625,1,5,hp-pavilion-15-4,1898
HP Pavilion 15,341,45500,83250,55000,2,4,hp-pavilion-15-5,1899
HP Pavilion 15,507,49000,77250,59375,2,1,hp-pavilion-15-6,1900
HP Pavilion 15,712,42500,83250,58125,4,3,hp-pavilion-15-7,1901
HP Pavilion 15,64,46000,81000,58125,2,2,hp-pavilion-15-8,1902
HP Pavilion 15,663,46500,78000,53125,5,3,hp-pavilion-15-9,1903
HP Pavilion 15,422,47000,80250,56875,3,0,hp-pavilion-15-10,1904
HP Pavilion 15,781,48500,78000,61875,3,5,hp-pavilion-15-11,1905
HP Pavilion 15,358,49500,83250,59375,5,4,hp-pavilion-15-12,1906
HP Pavilion 15,572,44000,75750,54375,5,4,hp-pavilion-15-13,1907
HP Pavilion 15,492,45000,78750,60000,4,4,hp-pavilion-15-14,1908
HP Pavilion 15,505,45000,85500,56875,4,4,hp-pavilion-15-15,1909
HP Pavilion 15,464,43500,80250,58750,1,2,hp-pavilion-15-16,1910
HP Pavilion 15,512,44500,79500,55000,4,1,hp-pavilion-15-17,1911
HP Pavilion 15,343,47000,86250,59375,1,5,hp-pavilion-15-18,1912
HP Pavilion 15,82,47500,80250,58750,2,4,hp-pavilion-15-19,1913
HP Pavilion 15,538,47500,86250,58125,4,5,hp-pavilion-15-20,1914
HP Pavilion 15,330,44500,82500,53750,4,5,hp-pavilion-15-21,1915
Lenovo Legion 5,236,94000,169500,113750,3,3,lenovo-legion-5-0,1916
Lenovo Legion 5,214,85000,169500,118750,2,3,lenovo-legion-5-1,1917
Lenovo Legion 5,439,96000,172500,123750,1,0,lenovo-legion-5-2,1918
Lenovo Legion 5,921,97000,172500,121250,2,4,lenovo-legion-5-3,1919
Lenovo Legion 5,436,87000,160500,115000,5,1,lenovo-legion-5-4,1920
Lenovo Legion 5,174,95000,163500,122500,3,2,lenovo-legion-5-5,1921
Lenovo Legion 5,544,90000,168000,123750,4,3,lenovo-legion-5-6,1922
Lenovo Legion 5,445,99000,154500,116250,3,1,lenovo-legion-5-7,1923
Lenovo Legion 5,390,92000,154500,107500,1,4,lenovo-legion-5-8,1924
Lenovo Legion 5,658,97000,166500,118750,4,1,lenovo-legion-5-9,1925
Lenovo Legion 5,495,87000,154500,108750,1,4,lenovo-legion-5-10,1926
Lenovo Legion 5,439,99000,156000,118750,3,5,lenovo-legion-5-11,1927
Lenovo Legion 5,682,90000,157500,122500,2,5,lenovo-legion-5-12,1928
Lenovo Legion 5,999,96000,159000,112500,1,5,lenovo-legion-5-13,1929
Lenovo Legion 5,397,93000,172500,123750,3,1,lenovo-legion-5-14,1930
Lenovo Legion 5,753,90000,156000,121250,2,5,lenovo-legion-5-15,1931
Lenovo Legion 5,283,99000,154500,108750,3,1,lenovo-legion-5-16,1932
Lenovo Legion 5,626,85000,154500,110000,3,4,lenovo-legion-5-17,1933
Lenovo Legion 5,219,85000,153000,115000,1,2,lenovo-legion-5-18,1934
Lenovo Legion 5,567,88000,154500,120000,2,4,lenovo-legion-5-19,1935
Lenovo Legion 5,174,87000,168000,118750,5,0,lenovo-legion-5-20,1936
Lenovo Legion 5,55,96000,171000,113750,1,4,lenovo-legion-5-21,1937
Lenovo Legion 5,983,96000,159000,118750,2,5,lenovo-legion-5-22,1938
Lenovo Legion 5,692,87000,151500,122500,1,4,lenovo-legion-5-23,1939
Dell Latitude 14,712,65800,108150,76125,1,3,dell-latitude-14-0,1940
Dell Latitude 14,58,66500,111300,79625,3,5,dell-latitude-14-1,1941
Dell Latitude 14,330,65800,106050,82250,1,0,dell-latitude-14-2,1942
Dell Latitude 14,70,59500,112350,74375,3,5,dell-latitude-14-3,1943
Dell Latitude 14,306,69300,112350,86625,4,1,dell-latitude-14-4,1944
Dell Latitude 14,164,61600,117600,82250,3,4,dell-latitude-14-5,1945
Dell Latitude 14,255,60900,110250,76125,1,1,dell-latitude-14-6,1946
Dell Latitude 14,717,59500,107100,75250,3,5,dell-latitude-14-7,1947
Dell Latitude 14,176,63000,109200,78750,3,1,dell-latitude-14-8,1948
Dell Latitude 14,661,67200,116550,85750,4,1,dell-latitude-14-9,1949
Dell Latitude 14,608,65100,113400,82250,5,0,dell-latitude-14-10,1950
Dell Latitude 14,533,64400,114450,75250,4,3,dell-latitude-14-11,1951
Dell Latitude 14,409,65800,110250,85750,3,4,dell-latitude-14-12,1952
Dell Latitude 14,856,65100,106050,76125,5,4,dell-latitude-14-13,1953
Dell Latitude 14,609,63700,119700,84875,3,5,dell-latitude-14-14,1954
Dell Latitude 14,525,65100,109200,84000,5,0,dell-latitude-14-15,1955
Dell Latitude 14,729,65800,118650,84875,1,5,dell-latitude-14-16,1956
Dell Latitude 14,128,65800,115500,84875,1,3,dell-latitude-14-17,1957
Dell Latitude 14,897,66500,110250,74375,3,1,dell-latitude-14-18,1958
Dell Latitude 14,268,61600,119700,86625,2,2,dell-latitude-14-19,1959
Dell Latitude 14,616,69300,109200,80500,5,3,dell-latitude-14-20,1960
Dell Latitude 14,876,65100,115500,75250,2,2,dell-latitude-14-21,1961
Dell Latitude 14,772,65100,119700,76125,3,1,dell-latitude-14-22,1962
Dell Latitude 14,811,60900,116550,83125,5,0,dell-latitude-14-23,1963
Dell Latitude 14,116,68600,113400,84000,1,2,dell-latitude-14-24,1964
Dell Latitude 14,861,63700,111300,78750,4,5,dell-latitude-14-25,1965
Samsung Galaxy Book Pro,964,81000,148500,111375,2,2,samsung-galaxy-book-pro-0,1966
Samsung Galaxy Book Pro,555,82800,145800,101250,1,2,samsung-galaxy-book-pro-1,1967
Samsung Galaxy Book Pro,706,89100,151200,104625,1,0,samsung-galaxy-book-pro-2,1968
Samsung Galaxy Book Pro,864,77400,144450,101250,4,3,samsung-galaxy-book-pro-3,1969
Samsung Galaxy Book Pro,225,83700,144450,100125,5,1,samsung-galaxy-book-pro-4,1970
Samsung Galaxy Book Pro,941,89100,145800,99000,5,4,samsung-galaxy-book-pro-5,1971
Samsung Galaxy Book Pro,195,79200,136350,108000,1,1,samsung-galaxy-book-pro-6,1972
Samsung Galaxy Book Pro,139,81000,149850,100125,3,4,samsung-galaxy-book-pro-7,1973
Samsung Galaxy Book Pro,368,83700,149850,99000,2,3,samsung-galaxy-book-pro-8,1974
Samsung Galaxy Book Pro,324,81000,143100,103500,5,4,samsung-galaxy-book-pro-9,1975
Samsung Galaxy Book Pro,294,76500,141750,108000,1,3,samsung-galaxy-book-pro-10,1976
Samsung Galaxy Book Pro,973,88200,137700,106875,3,3,samsung-galaxy-book-pro-11,1977
Samsung Galaxy Book Pro,922,83700,152550,110250,2,0,samsung-galaxy-book-pro-12,1978
Samsung Galaxy Book Pro,262,87300,152550,95625,4,2,samsung-galaxy-book-pro-13,1979
Samsung Galaxy Book Pro,380,86400,153900,109125,1,2,samsung-galaxy-book-pro-14,1980
Samsung Galaxy Book Pro,585,80100,147150,97875,2,4,samsung-galaxy-book-pro-15,1981
Samsung Galaxy Book Pro,991,86400,140400,108000,3,1,samsung-galaxy-book-pro-16,1982
Samsung Galaxy Book Pro,506,77400,153900,100125,2,4,samsung-galaxy-book-pro-17,1983
Samsung Galaxy Book Pro,814,81900,136350,95625,3,0,samsung-galaxy-book-pro-18,1984
Samsung Galaxy Book Pro,40,86400,149850,111375,5,1,samsung-galaxy-book-pro-19,1985
Samsung Galaxy Book Pro,309,77400,140400,99000,1,5,samsung-galaxy-book-pro-20,1986
Samsung Galaxy Book Pro,473,88200,147150,109125,3,0,samsung-galaxy-book-pro-21,1987
Samsung Galaxy Book Pro,560,78300,148500,101250,3,5,samsung-galaxy-book-pro-22,1988
Samsung Galaxy Book Pro,308,85500,147150,109125,2,2,samsung-galaxy-book-pro-23,1989
Samsung Galaxy Book Pro,35,82800,149850,95625,2,2,samsung-galaxy-book-pro-24,1990
Samsung Galaxy Book Pro,293,84600,153900,111375,1,1,samsung-galaxy-book-pro-25,1991
Samsung Galaxy Book Pro,282,80100,151200,103500,2,1,samsung-galaxy-book-pro-26,1992
Samsung Galaxy Book Pro,404,84600,153900,108000,1,2,samsung-galaxy-book-pro-27,1993
Samsung Galaxy Book Pro,450,81900,151200,109125,5,4,samsung-galaxy-book-pro-28,1994
Google Pixelbook Go,520,52200,94500,67500,4,0,google-pixelbook-go-0,1995
Google Pixelbook Go,33,57600,91800,74250,3,0,google-pixelbook-go-1,1996
Google Pixelbook Go,576,55200,102600,74250,2,1,google-pixelbook-go-2,1997
Google Pixelbook Go,659,54000,102600,63750,4,3,google-pixelbook-go-3,1998
Google Pixelbook Go,519,53400,96300,72750,5,4,google-pixelbook-go-4,1999
Google Pixelbook Go,998,55800,98100,67500,1,4,google-pixelbook-go-5,2000
Google Pixelbook Go,342,54000,94500,63750,1,3,google-pixelbook-go-6,2001
Google Pixelbook Go,279,54000,94500,70500,1,2,google-pixelbook-go-7,2002
Google Pixelbook Go,584,51600,99000,68250,4,4,google-pixelbook-go-8,2003
Google Pixelbook Go,352,58200,94500,74250,1,0,google-pixelbook-go-9,2004
Google Pixelbook Go,290,51600,100800,65250,4,5,google-pixelbook-go-10,2005
Google Pixelbook Go,847,57000,91800,68250,5,2,google-pixelbook-go-11,2006
Google Pixelbook Go,36,54600,90900,68250,2,3,google-pixelbook-go-12,2007
Google Pixelbook Go,589,53400,99000,69000,2,2,google-pixelbook-go-13,2008
Google Pixelbook Go,568,59400,92700,72000,2,4,google-pixelbook-go-14,2009
Google Pixelbook Go,679,57000,93600,70500,1,4,google-pixelbook-go-15,2010
Google Pixelbook Go,110,54600,101700,66000,2,3,google-pixelbook-go-16,2011
Google Pixelbook Go,176,58800,94500,69750,2,2,google-pixelbook-go-17,2012
Google Pixelbook Go,350,58200,98100,69750,5,1,google-pixelbook-go-18,2013
Google Pixelbook Go,134,57000,90900,63750,4,5,google-pixelbook-go-19,2014
Google Pixelbook Go,335,57000,92700,66000,4,0,google-pixelbook-go-20,2015
Google Pixelbook Go,592,51600,94500,66000,4,5,google-pixelbook-go-21,2016
Google Pixelbook Go,882,51000,92700,66750,5,1,google-pixelbook-go-22,2017
Google Pixelbook Go,327,55800,99000,70500,2,2,google-pixelbook-go-23,2018
Google Pixelbook Go,408,55800,99000,74250,5,0,google-pixelbook-go-24,2019
Google Pixelbook Go,313,57000,99900,74250,1,4,google-pixelbook-go-25,2020
iPhone 13,166,69600,138000,94000,1,4,iphone-13-0,2021
iPhone 13,135,76000,129600,88000,5,0,iphone-13-1,2022
iPhone 13,312,68000,133200,85000,1,4,iphone-13-2,2023
iPhone 13,582,73600,121200,92000,3,3,iphone-13-3,2024
iPhone 13,629,74400,134400,98000,2,1,iphone-13-4,2025
iPhone 13,82,76800,134400,98000,3,4,iphone-13-5,2026
iPhone 13,945,75200,121200,99000,1,3,iphone-13-6,2027
iPhone 13,275,78400,121200,96000,1,3,iphone-13-7,2028
iPhone 13,389,77600,138000,90000,3,1,iphone-13-8,2029
iPhone 13,411,72000,122400,99000,1,2,iphone-13-9,2030
iPhone 13,121,69600,133200,86000,2,3,iphone-13-10,2031
iPhone 13,398,77600,126000,94000,2,1,iphone-13-11,2032
iPhone 13,466,75200,130800,92000,1,0,iphone-13-12,2033
iPhone 13,921,68800,129600,87000,2,4,iphone-13-13,2034
iPhone 13,262,72000,136800,86000,2,2,iphone-13-14,2035
iPhone 13,248,68000,130800,88000,5,3,iphone-13-15,2036
iPhone 13,976,72000,135600,90000,4,5,iphone-13-16,2037
iPhone 13,577,72800,132000,87000,1,0,iphone-13-17,2038
iPhone 13,467,72000,132000,88000,5,2,iphone-13-18,2039
iPhone 13,874,73600,133200,94000,1,1,iphone-13-19,2040
iPhone 13,134,71200,130800,92000,3,5,iphone-13-20,2041
iPhone 13,829,70400,127200,86000,2,5,iphone-13-21,2042
Samsung Galaxy S21 Ultra,116,76500,153900,100125,5,2,samsung-galaxy-s21-ultra-0,2043
Samsung Galaxy S21 Ultra,797,78300,136350,97875,4,5,samsung-galaxy-s21-ultra-1,2044
Samsung Galaxy S21 Ultra,970,88200,136350,110250,4,2,samsung-galaxy-s21-ultra-2,2045
Samsung Galaxy S21 Ultra,383,81900,147150,108000,2,0,samsung-galaxy-s21-ultra-3,2046
Samsung Galaxy S21 Ultra,798,87300,139050,96750,3,3,samsung-galaxy-s21-ultra-4,2047
Samsung Galaxy S21 Ultra,337,81900,149850,104625,5,2,samsung-galaxy-s21-ultra-5,2048
Samsung Galaxy S21 Ultra,470,82800,153900,100125,1,1,samsung-galaxy-s21-ultra-6,2049
Samsung Galaxy S21 Ultra,858,80100,140400,110250,4,2,samsung-galaxy-s21-ultra-7,2050
Samsung Galaxy S21 Ultra,311,83700,145800,108000,3,5,samsung-galaxy-s21-ultra-8,2051
Samsung Galaxy S21 Ultra,681,79200,139050,105750,3,2,samsung-galaxy-s21-ultra-9,2052
Samsung Galaxy S21 Ultra,902,83700,149850,110250,2,2,samsung-galaxy-s21-ultra-10,2053
Samsung Galaxy S21 Ultra,37,76500,141750,103500,4,5,samsung-galaxy-s21-ultra-11,2054
Samsung Galaxy S21 Ultra,325,79200,148500,110250,3,0,samsung-galaxy-s21-ultra-12,2055
Samsung Galaxy S21 Ultra,269,81000,152550,96750,5,3,samsung-galaxy-s21-ultra-13,2056
Samsung Galaxy S21 Ultra,547,85500,136350,109125,5,1,samsung-galaxy-s21-ultra-14,2057
Samsung Galaxy S21 Ultra,828,88200,144450,97875,3,3,samsung-galaxy-s21-ultra-15,2058
Samsung Galaxy S21 Ultra,994,79200,149850,97875,5,4,samsung-galaxy-s21-ultra-16,2059
Samsung Galaxy S21 Ultra,753,86400,140400,108000,1,1,samsung-galaxy-s21-ultra-17,2060
Samsung Galaxy S21 Ultra,138,81900,144450,96750,3,5,samsung-galaxy-s21-ultra-18,2061
Samsung Galaxy S21 Ultra,947,83700,155250,95625,5,4,samsung-galaxy-s21-ultra-19,2062
Samsung Galaxy S21 Ultra,294,77400,137700,97875,1,4,samsung-galaxy-s21-ultra-20,2063
Google Pixel 6 Pro,321,73100,133875,97750,1,5,google-pixel-6-pro-0,2064
Google Pixel 6 Pro,865,83300,146625,100938,5,4,google-pixel-6-pro-1,2065
Google Pixel 6 Pro,105,74800,142800,90313,4,4,google-pixel-6-pro-2,2066
Google Pixel 6 Pro,644,73100,140250,95625,4,2,google-pixel-6-pro-3,2067
Google Pixel 6 Pro,699,76500,142800,103063,2,2,google-pixel-6-pro-4,2068
Google Pixel 6 Pro,692,84150,136425,92438,1,4,google-pixel-6-pro-5,2069
Google Pixel 6 Pro,202,77350,138975,98813,2,5,google-pixel-6-pro-6,2070
Google Pixel 6 Pro,294,84150,142800,95625,4,3,google-pixel-6-pro-7,2071
Google Pixel 6 Pro,152,72250,128775,91375,5,0,google-pixel-6-pro-8,2072
Google Pixel 6 Pro,973,81600,132600,98813,2,4,google-pixel-6-pro-9,2073
Google Pixel 6 Pro,408,81600,138975,102000,5,2,google-pixel-6-pro-10,2074
Google Pixel 6 Pro,151,72250,130050,97750,5,1,google-pixel-6-pro-11,2075
Google Pixel 6 Pro,62,77350,145350,96688,2,5,google-pixel-6-pro-12,2076
Google Pixel 6 Pro,225,82450,144075,105188,3,1,google-pixel-6-pro-13,2077
Google Pixel 6 Pro,800,81600,140250,102000,3,1,google-pixel-6-pro-14,2078
Google Pixel 6 Pro,410,83300,141525,97750,5,5,google-pixel-6-pro-15,2079
Google Pixel 6 Pro,566,76500,145350,92438,4,1,google-pixel-6-pro-16,2080
Google Pixel 6 Pro,149,82450,131325,99875,2,2,google-pixel-6-pro-17,2081
Google Pixel 6 Pro,707,77350,144075,91375,2,4,google-pixel-6-pro-18,2082
Google Pixel 6 Pro,186,79900,142800,92438,2,2,google-pixel-6-pro-19,2083
Google Pixel 6 Pro,140,75650,141525,102000,4,4,google-pixel-6-pro-20,2084
Google Pixel 6 Pro,796,83300,128775,92438,3,0,google-pixel-6-pro-21,2085
Google Pixel 6 Pro,379,75650,132600,98813,4,4,google-pixel-6-pro-22,2086
OnePlus 9 Pro,79,72000,127200,94000,2,5,oneplus-9-pro-0,2087
OnePlus 9 Pro,984,68800,124800,97000,2,3,oneplus-9-pro-1,2088
OnePlus 9 Pro,138,72800,132000,89000,2,0,oneplus-9-pro-2,2089
OnePlus 9 Pro,468,79200,129600,89000,3,0,oneplus-9-pro-3,2090
OnePlus 9 Pro,116,73600,130800,89000,5,4,oneplus-9-pro-4,2091
OnePlus 9 Pro,560,75200,129600,94000,2,1,oneplus-9-pro-5,2092
OnePlus 9 Pro,48,78400,121200,89000,2,1,oneplus-9-pro-6,2093
OnePlus 9 Pro,536,68000,121200,85000,5,1,oneplus-9-pro-7,2094
OnePlus 9 Pro,675,69600,136800,89000,2,4,oneplus-9-pro-8,2095
OnePlus 9 Pro,470,70400,123600,89000,2,3,oneplus-9-pro-9,2096
OnePlus 9 Pro,822,73600,133200,97000,5,3,oneplus-9-pro-10,2097
OnePlus 9 Pro,712,68000,123600,85000,1,3,oneplus-9-pro-11,2098
OnePlus 9 Pro,154,73600,136800,93000,2,1,oneplus-9-pro-12,2099
OnePlus 9 Pro,745,79200,122400,88000,4,2,oneplus-9-pro-13,2100
OnePlus 9 Pro,829,76800,126000,97000,3,3,oneplus-9-pro-14,2101
OnePlus 9 Pro,884,79200,136800,87000,4,3,oneplus-9-pro-15,2102
OnePlus 9 Pro,846,70400,132000,96000,5,4,oneplus-9-pro-16,2103
OnePlus 9 Pro,969,76800,127200,87000,4,1,oneplus-9-pro-17,2104
OnePlus 9 Pro,445,71200,126000,96000,5,0,oneplus-9-pro-18,2105
OnePlus 9 Pro,73,68000,129600,94000,5,0,oneplus-9-pro-19,2106
OnePlus 9 Pro,991,69600,138000,95000,4,1,oneplus-9-pro-20,2107
OnePlus 9 Pro,532,73600,123600,92000,5,1,oneplus-9-pro-21,2108
OnePlus 9 Pro,454,74400,133200,93000,4,5,oneplus-9-pro-22,2109
OnePlus 9 Pro,523,71200,134400,99000,1,2,oneplus-9-pro-23,2110
OnePlus 9 Pro,918,78400,122400,92000,3,2,oneplus-9-pro-24,2111
OnePlus 9 Pro,109,79200,122400,85000,5,5,oneplus-9-pro-25,2112
Xiaomi Mi 11,365,68600,114450,77875,3,2,xiaomi-mi-11-0,2113
Xiaomi Mi 11,127,69300,108150,85750,1,3,xiaomi-mi-11-1,2114
Xiaomi Mi 11,354,65100,115500,81375,5,4,xiaomi-mi-11-2,2115
Xiaomi Mi 11,565,63000,117600,75250,5,3,xiaomi-mi-11-3,2116
Xiaomi Mi 11,379,67200,120750,80500,1,5,xiaomi-mi-11-4,2117
Xiaomi Mi 11,428,67200,119700,85750,1,3,xiaomi-mi-11-5,2118
Xiaomi Mi 11,775,69300,119700,78750,4,3,xiaomi-mi-11-6,2119
Xiaomi Mi 11,399,60200,107100,84875,5,4,xiaomi-mi-11-7,2120
Xiaomi Mi 11,817,67200,107100,76125,3,4,xiaomi-mi-11-8,2121
Xiaomi Mi 11,389,65800,119700,81375,2,5,xiaomi-mi-11-9,2122
Xiaomi Mi 11,872,64400,114450,75250,5,1,xiaomi-mi-11-10,2123
Xiaomi Mi 11,418,62300,109200,80500,1,5,xiaomi-mi-11-11,2124
Xiaomi Mi 11,505,59500,112350,84000,2,0,xiaomi-mi-11-12,2125
Xiaomi Mi 11,578,61600,108150,77875,3,3,xiaomi-mi-11-13,2126
Xiaomi Mi 11,574,65100,114450,84875,2,5,xiaomi-mi-11-14,2127
Xiaomi Mi 11,146,60200,114450,77000,3,0,xiaomi-mi-11-15,2128
Xiaomi Mi 11,280,63000,106050,83125,4,4,xiaomi-mi-11-16,2129
Xiaomi Mi 11,519,60200,110250,77000,4,0,xiaomi-mi-11-17,2130
Xiaomi Mi 11,883,66500,115500,86625,3,4,xiaomi-mi-11-18,2131
Xiaomi Mi 11,771,66500,106050,74375,2,5,xiaomi-mi-11-19,2132
Xiaomi Mi 11,395,65100,107100,86625,2,1,xiaomi-mi-11-20,2133
Xiaomi Mi 11,57,63000,109200,84000,5,1,xiaomi-mi-11-21,2134
Xiaomi Mi 11,717,67900,108150,80500,5,0,xiaomi-mi-11-22,2135
Xiaomi Mi 11,562,63000,118650,77875,4,2,xiaomi-mi-11-23,2136
Xiaomi Mi 11,107,63700,118650,85750,5,5,xiaomi-mi-11-24,2137
Xiaomi Mi 11,802,65100,111300,86625,5,0,xiaomi-mi-11-25,2138
Xiaomi Mi 11,264,65100,120750,80500,2,5,xiaomi-mi-11-26,2139
Xiaomi Mi 11,942,67900,118650,86625,5,4,xiaomi-mi-11-27,2140
iPhone SE (2022),621,47500,85500,57500,2,4,iphone-se-(2022)-0,2141
iPhone SE (2022),492,44500,81750,57500,3,2,iphone-se-(2022)-1,2142
iPhone SE (2022),251,44000,81750,58750,1,4,iphone-se-(2022)-2,2143
iPhone SE (2022),956,42500,81750,60625,3,1,iphone-se-(2022)-3,2144
iPhone SE (2022),524,42500,84750,58125,5,5,iphone-se-(2022)-4,2145
iPhone SE (2022),34,44500,85500,61875,5,4,iphone-se-(2022)-5,2146
iPhone SE (2022),221,44500,81750,54375,2,0,iphone-se-(2022)-6,2147
iPhone SE (2022),22,47500,86250,56250,1,3,iphone-se-(2022)-7,2148
iPhone SE (2022),80,49500,81750,60625,4,4,iphone-se-(2022)-8,2149
iPhone SE (2022),273,43500,81750,61250,3,5,iphone-se-(2022)-9,2150
iPhone SE (2022),167,45000,81750,60625,3,4,iphone-se-(2022)-10,2151
iPhone SE (2022),844,49500,84000,60625,5,1,iphone-se-(2022)-11,2152
iPhone SE (2022),488,49000,82500,58750,1,5,iphone-se-(2022)-12,2153
iPhone SE (2022),734,45500,84000,61875,3,2,iphone-se-(2022)-13,2154
iPhone SE (2022),712,48000,81000,53125,5,0,iphone-se-(2022)-14,2155
iPhone SE (2022),159,43000,83250,58750,1,1,iphone-se-(2022)-15,2156
iPhone SE (2022),452,44000,81000,58125,2,1,iphone-se-(2022)-16,2157
iPhone SE (2022),60,49500,85500,61875,5,5,iphone-se-(2022)-17,2158
iPhone SE (2022),787,44000,77250,55625,1,1,iphone-se-(2022)-18,2159
iPhone SE (2022),656,46500,80250,60000,4,2,iphone-se-(2022)-19,2160
iPhone SE (2022),21,45000,82500,58125,3,0,iphone-se-(2022)-20,2161
iPhone SE (2022),659,49000,75750,61875,2,5,iphone-se-(2022)-21,2162
iPhone SE (2022),684,47500,80250,60000,4,1,iphone-se-(2022)-22,2163
iPhone SE (2022),336,45000,79500,58750,5,4,iphone-se-(2022)-23,2164
iPhone SE (2022),231,44000,82500,61250,2,4,iphone-se-(2022)-24,2165
iPhone SE (2022),578,46500,78000,59375,4,1,iphone-se-(2022)-25,2166
iPhone SE (2022),735,44000,84750,61250,1,3,iphone-se-(2022)-26,2167
iPhone SE (2022),447,49000,79500,53750,1,5,iphone-se-(2022)-27,2168
Samsung Galaxy Z Fold 3,939,133500,254250,166875,4,1,samsung-galaxy-z-fold-3-0,2169
Samsung Galaxy Z Fold 3,557,129000,245250,165000,4,1,samsung-galaxy-z-fold-3-1,2170
Samsung Galaxy Z Fold 3,417,148500,258750,161250,2,4,samsung-galaxy-z-fold-3-2,2171
Samsung Galaxy Z Fold 3,696,141000,231750,161250,5,3,samsung-galaxy-z-fold-3-3,2172
Samsung Galaxy Z Fold 3,229,144000,252000,170625,3,4,samsung-galaxy-z-fold-3-4,2173
Samsung Galaxy Z Fold 3,263,139500,258750,181875,4,3,samsung-galaxy-z-fold-3-5,2174
Samsung Galaxy Z Fold 3,265,129000,245250,161250,1,3,samsung-galaxy-z-fold-3-6,2175
Samsung Galaxy Z Fold 3,830,130500,229500,172500,4,2,samsung-galaxy-z-fold-3-7,2176
Samsung Galaxy Z Fold 3,347,129000,234000,170625,1,5,samsung-galaxy-z-fold-3-8,2177
Samsung Galaxy Z Fold 3,415,132000,247500,165000,2,5,samsung-galaxy-z-fold-3-9,2178
Samsung Galaxy Z Fold 3,271,147000,249750,181875,2,5,samsung-galaxy-z-fold-3-10,2179
Samsung Galaxy Z Fold 3,787,129000,254250,172500,5,4,samsung-galaxy-z-fold-3-11,2180
Samsung Galaxy Z Fold 3,872,127500,240750,174375,5,1,samsung-galaxy-z-fold-3-12,2181
Samsung Galaxy Z Fold 3,591,136500,236250,185625,3,0,samsung-galaxy-z-fold-3-13,2182
Samsung Galaxy Z Fold 3,586,133500,247500,165000,5,1,samsung-galaxy-z-fold-3-14,2183
Samsung Galaxy Z Fold 3,314,127500,231750,174375,1,1,samsung-galaxy-z-fold-3-15,2184
